"flight_id","origin_airport_id","destination_airport_id","airline_id","passengers","freight","mail","distance","ramp_to_ramp","air_time","seats","payload","aircraft_group","aircraft_type","aircraft_config","class"
1644,14107,11292,19393,10749,20291,0,602,6516,5257,11550,2864400,6,614,1,"F"
1645,14107,11292,19393,27878,47129,0,602,20668,17082,30459,7369800,6,612,1,"F"
1646,14107,11292,19805,1007,0,870,602,826,665,1200,308200,6,694,1,"F"
1647,14107,11292,19805,3296,431,3077,602,2823,2236,3584,1013500,6,698,1,"F"
1648,14107,11292,19805,5219,5603,17270,602,3185,2431,5610,1551000,6,699,1,"F"
1649,14107,11292,19805,8619,646,3503,602,6345,4832,9600,2421900,6,614,1,"F"
1650,14107,11292,19977,3283,1082,17166,602,2715,2180,3456,912709,6,698,1,"F"
1651,14107,11292,19977,3365,574,21015,602,2297,1855,3794,943700,6,614,1,"F"
1652,14107,11292,19977,4094,697,3066,602,3153,2509,4650,1081322,6,694,1,"F"
1653,14107,11292,19977,4320,1002,9892,602,2656,2108,4654,1099589,6,634,1,"F"
1654,14107,11292,20304,204,0,0,602,329,243,210,54980,6,631,1,"F"
1655,14107,11292,20304,1489,0,0,602,2190,1671,1520,304000,6,673,1,"F"
1656,14107,11292,20436,142,0,0,602,112,88,180,36000,6,694,1,"F"
1657,14107,11292,20436,1091,0,0,602,533,396,1150,230000,6,699,1,"F"
1658,14107,11292,20436,7396,0,0,602,5794,4381,8100,1620000,6,698,1,"F"
1659,14107,11413,20304,3310,0,0,353,4705,3055,4130,1093740,6,631,1,"F"
1660,14107,11921,20304,3196,0,0,438,5353,3649,4200,1116305,6,631,1,"F"
1661,14107,13502,20378,1213,0,0,419,2455,1718,2249,586090,6,638,1,"F"
1662,14120,11292,20354,1858,0,0,385,3903,3189,2550,560826,6,675,1,"F"
1663,14122,11292,19393,143,569,0,1290,205,189,143,32200,6,619,1,"F"
1664,14122,11292,19393,821,0,0,1290,987,899,875,217000,6,614,1,"F"
1665,14122,11292,19393,6423,3298,0,1290,9288,8556,6864,1660800,6,612,1,"F"
1666,14122,11292,19977,807,51,9150,1290,1340,1210,896,247173,6,698,1,"F"
1667,14122,11292,19977,2302,435,15902,1290,3004,2647,2490,578658,6,614,1,"F"
1668,14122,11292,19977,2721,1632,15235,1290,3356,3023,3031,723450,6,634,1,"F"
1669,14122,11292,19977,2854,85,17626,1290,4244,3817,3150,720003,6,694,1,"F"
1670,14122,11292,20436,4543,0,0,1290,6090,5329,5400,1084800,6,694,1,"F"
1671,14193,11292,19393,959,0,0,1179,1213,1094,1001,242200,6,612,1,"F"
1672,14252,11292,20304,2554,0,0,852,8107,6675,2900,772500,6,629,1,"F"
1673,14252,11921,20304,41,0,0,730,129,111,50,13500,6,629,1,"F"
1674,14262,11292,19977,97,42,0,776,123,105,179,46360,6,634,1,"F"
1675,14262,11292,19977,164,0,0,776,123,105,166,41843,6,614,1,"F"
1676,14262,11292,19977,379,34,0,776,355,305,450,104148,6,694,1,"F"
1677,14262,11292,19977,916,0,0,776,1203,1008,1280,349081,6,698,1,"F"
1678,14262,11292,20304,124,0,0,776,534,426,200,54000,6,629,1,"F"
1679,14262,11292,20304,1098,0,0,776,2161,1782,1292,258400,6,673,1,"F"
1680,14262,11292,20304,1516,0,0,776,3135,2527,1750,466020,6,631,1,"F"
1681,14288,10590,20422,154,0,0,598,211,182,162,42116,6,614,1,"L"
1682,14288,11292,20358,231,0,0,109,3539,2327,1444,342000,4,405,1,"F"
1683,14288,11711,20358,5,0,0,231,79,60,19,4500,4,405,1,"F"
1684,14288,13796,20447,0,270,0,967,175,155,0,5600,6,681,2,"P"
1685,14457,11292,20237,2700,0,0,300,5668,3922,3750,833850,6,675,1,"F"
1686,14457,11292,20304,107,0,0,300,191,146,210,56220,6,631,1,"F"
1687,14457,11292,20304,988,0,0,300,1387,990,1444,288800,6,673,1,"F"
1688,14457,11292,20304,1453,0,0,300,2945,2083,2000,529500,6,629,1,"F"
1689,14457,11292,20500,2012,0,0,300,2512,1800,2590,651570,6,631,1,"F"
1690,14489,11292,20304,300,0,0,898,756,642,420,112440,6,631,1,"F"
1691,14489,11292,20304,2847,0,0,898,6448,5455,3572,714400,6,673,1,"F"
1692,14492,11292,19393,1313,1163,0,1436,1721,1567,1400,347200,6,614,1,"F"
1693,14492,11292,19393,7434,18724,0,1436,11797,10804,7722,1868400,6,612,1,"F"
1694,14492,11292,19805,142,0,521,1436,219,201,160,40400,6,614,1,"F"
1695,14492,11292,19977,482,20,0,1436,658,575,498,118898,6,614,1,"F"
1696,14492,11292,19977,1579,484,173,1436,2935,2655,1664,453556,6,698,1,"F"
1697,14492,11292,19977,6246,1556,1628,1436,9454,8507,6450,1498183,6,694,1,"F"
1698,14492,11292,20436,289,0,0,1436,482,416,360,73200,6,694,1,"F"
1699,14492,11292,20436,3890,0,0,1436,6339,5555,4200,840000,6,698,1,"F"
1700,14512,11292,19917,0,1331386,0,828,2207,2005,0,1932711,6,691,2,"G"
1701,14524,11292,19977,138,0,0,1482,230,200,150,34772,6,694,1,"F"
1702,14524,11292,19977,2661,116,0,1482,5111,4631,2816,762468,6,698,1,"F"
1703,14524,11292,20304,480,0,0,1482,1775,1601,532,106400,6,673,1,"F"
1704,14534,11292,20358,351,0,0,296,3414,2686,760,180000,4,405,1,"F"
1705,14543,11292,20304,1440,0,0,260,3459,2378,2800,749000,6,629,1,"F"
1706,14570,11292,19393,140,0,0,804,121,102,143,32200,6,619,1,"F"
1707,14570,11292,19393,4049,7127,0,804,3774,3246,4576,1107200,6,612,1,"F"
1708,14570,11292,19393,4227,5294,0,804,3219,2751,4725,1171800,6,614,1,"F"
1709,14570,11292,19977,38,0,0,804,134,99,166,38790,6,614,1,"F"
1710,14570,11292,19977,650,19,0,804,488,408,716,164356,6,634,1,"F"
1711,14570,11292,19977,1960,72,0,804,2375,1978,2432,646737,6,698,1,"F"
1712,14570,11292,19977,7154,509,0,804,6551,5577,8100,1933391,6,694,1,"F"
1713,14570,11292,21635,13,0,0,804,124,106,16,12343,6,669,1,"L"
1714,14576,11292,21161,0,0,0,1413,210,196,179,75830,6,617,1,"L"
1715,14635,11292,19393,171,0,0,1607,228,212,175,43400,6,614,1,"F"
1716,14674,11292,20237,2625,0,0,303,4570,3216,3000,667080,6,675,1,"F"
1717,14679,11292,19393,275,13,0,853,278,239,286,64400,6,619,1,"F"
1718,14679,11292,19393,11877,13999,0,853,9541,8008,12775,3168200,6,614,1,"F"
1719,14679,11292,19393,13849,23249,0,853,13647,11640,15015,3633000,6,612,1,"F"
1720,14679,11292,19977,1724,2,64,853,1741,1442,1950,458537,6,694,1,"F"
1721,14679,11292,19977,4750,1089,9758,853,5363,4332,4992,1371985,6,698,1,"F"
1722,14679,11292,19977,5720,598,6559,853,4823,3969,6265,1499656,6,634,1,"F"
1723,14679,11292,19977,7769,759,34846,853,7254,5738,8620,2147744,6,614,1,"F"
1724,14679,11292,20304,69,0,0,853,153,122,70,18740,6,631,1,"F"
1725,14679,11292,20304,145,0,0,853,308,243,152,30400,6,673,1,"F"
1726,14679,11292,20416,4826,0,0,853,3927,3177,5220,1049800,6,694,1,"F"
1727,14679,11292,20436,4210,0,0,853,4024,3229,4350,870000,6,698,1,"F"
1728,14679,11292,20436,5327,0,0,853,4610,3454,5580,1149600,6,694,1,"F"
1729,14679,11292,20436,6308,0,0,853,4209,3337,6900,1380000,6,699,1,"F"
1730,14683,11292,19393,649,0,0,794,501,436,700,173600,6,614,1,"F"
1731,14683,11292,19393,1151,219,0,794,1224,1041,1287,289800,6,619,1,"F"
1732,14683,11292,19393,10296,5589,0,794,9672,8363,10868,2629600,6,612,1,"F"
1733,14683,11292,19977,128,117,395,794,124,107,150,36768,6,694,1,"F"
1734,14683,11292,19977,3690,1894,13457,794,2840,2358,3938,1005021,6,634,1,"F"
1735,14683,11292,19977,3716,444,2777,794,3566,3062,4410,1049430,6,614,1,"F"
1736,14683,11292,20304,65,0,0,794,136,107,76,15200,6,673,1,"F"
1737,14683,11292,20304,1264,0,0,794,2619,2186,1330,354820,6,631,1,"F"
1738,14683,11292,20436,299,0,0,794,257,215,360,73200,6,694,1,"F"
1739,14683,11292,20436,3981,0,0,794,3960,3121,4200,840000,6,698,1,"F"
1740,14683,11292,20452,192,0,0,794,409,330,210,57276,6,677,1,"F"
1741,14683,11292,20500,761,0,0,794,1709,1440,840,211320,6,631,1,"F"
1742,14689,11292,19977,109,0,0,916,141,119,150,35694,6,694,1,"F"
1743,14689,11292,19977,2037,31,0,916,2991,2517,2816,641670,6,698,1,"F"
1744,14689,11292,20304,248,0,0,916,928,774,300,77500,6,629,1,"F"
1745,14689,11292,20304,1889,0,0,916,4532,3814,2356,471200,6,673,1,"F"
1746,14698,11292,20304,996,0,0,931,3623,2957,1150,303500,6,629,1,"F"
1747,14730,11292,19393,1329,2418,0,1024,1610,1450,1430,346000,6,612,1,"F"
1748,14730,11292,19393,2760,10538,0,1024,3697,3315,4025,998200,6,614,1,"F"
1749,14730,11292,19917,0,297183,13732,1024,1422,1259,0,746460,6,622,2,"G"
1750,14730,11292,19917,0,579794,3949,1024,1132,978,0,1190777,7,740,2,"G"
1751,14730,11292,19917,0,2547707,24458,1024,5626,4967,0,3860657,6,691,2,"G"
1752,14730,11292,19917,0,2592196,27897,1024,4935,4330,0,4053241,6,626,2,"G"
1753,14730,11292,20237,1343,0,0,1024,5268,4641,1550,344658,6,675,1,"F"
1754,14730,11292,20452,67,0,0,1024,177,153,76,21803,6,673,1,"F"
1755,14730,11292,20452,1547,0,0,1024,4219,3618,1679,458208,6,677,1,"F"
1756,14730,11292,20500,199,0,0,1024,517,449,210,52830,6,631,1,"F"
1757,14747,11109,19687,1024,0,0,1068,2358,1865,1140,271500,6,673,1,"F"
1758,14747,11109,19930,156,0,0,1068,180,148,178,41080,6,634,1,"F"
1759,14747,11109,20304,1053,0,0,1068,2578,2121,1140,228000,6,673,1,"F"
1760,14747,11292,19393,256,43,0,1024,323,260,286,64400,6,619,1,"F"
1761,14747,11292,19393,5983,23466,0,1024,6279,5265,7350,1822800,6,614,1,"F"
1762,14747,11292,19393,12588,30015,0,1024,14537,12032,13585,3287000,6,612,1,"F"
1763,14747,11292,19790,4378,1512,168,1024,6821,5475,4728,1285700,6,608,1,"F"
1764,14747,11292,19930,4029,1856,0,1024,5355,4405,4340,1220100,6,612,1,"F"
1765,14747,11292,19930,4472,3374,0,1024,4860,3962,5088,1279360,6,614,1,"F"
1766,14747,11292,19930,4770,14054,0,1024,4477,3650,5195,1186121,6,634,1,"F"
1767,14747,11292,19930,12319,45174,0,1024,12031,9909,14122,3748820,8,888,1,"F"
1768,14747,11292,19977,605,50,301,1024,755,634,640,165519,6,698,1,"F"
1769,14747,11292,19977,2427,437,8373,1024,2417,2000,2656,606415,6,614,1,"F"
1770,14747,11292,19977,4659,1139,6242,1024,4553,3799,5358,1222413,6,634,1,"F"
1771,14747,11292,19977,13073,3662,40851,1024,14279,11689,13950,3168402,6,694,1,"F"
1772,14747,11292,20304,7063,0,0,1024,16347,13301,7600,1520000,6,673,1,"F"
1773,14747,11292,20436,1853,0,0,1024,2058,1642,1950,390000,6,698,1,"F"
1774,14747,11292,20436,2934,0,0,1024,2668,2142,3060,614400,6,694,1,"F"
1775,14747,11292,20436,6262,0,0,1024,4603,3723,6900,1380000,6,699,1,"F"
1776,14771,10372,20304,1102,0,0,848,3002,2410,1610,428540,6,631,1,"F"
1777,14771,11109,20436,905,0,0,964,1137,933,1200,240000,6,698,1,"F"
1778,14771,11292,19393,885,1786,0,967,887,717,1050,260400,6,614,1,"F"
1779,14771,11292,19393,1366,5484,0,967,1475,1225,1430,322000,6,619,1,"F"
1780,14771,11292,19393,16528,36751,0,967,17821,14744,17732,4290400,6,612,1,"F"
1781,14771,11292,19790,61,0,0,967,280,229,144,99520,6,622,1,"L"
1782,14771,11292,19805,150,0,460,967,159,140,187,51700,6,699,1,"F"
1783,14771,11292,19977,129,508,430,967,149,122,169,48920,6,622,1,"F"
1784,14771,11292,19977,385,8694,0,967,272,215,732,290384,6,637,1,"F"
1785,14771,11292,19977,4290,6000,12898,967,5541,4479,4864,1342729,6,698,1,"F"
1786,14771,11292,19977,4400,196833,858,967,2857,2117,4788,2244789,8,889,1,"F"
1787,14771,11292,19977,6738,129167,24,967,3378,2606,8277,2290381,6,627,1,"F"
1788,14771,11292,19977,9050,10734,21223,967,10235,8327,10500,2509842,6,694,1,"F"
1789,14771,11292,19977,12784,18223,18816,967,11779,9493,14487,3585830,6,634,1,"F"
1790,14771,11292,19977,15815,31358,33174,967,17179,13709,18992,4840470,6,614,1,"F"
1791,14771,11292,20436,10251,0,0,967,9190,7191,10800,2168400,6,694,1,"F"
1792,14771,11292,21171,119,0,0,967,162,121,119,37822,6,698,1,"F"
1793,14771,11292,21171,11057,0,0,967,12038,9940,12441,3123876,6,694,1,"F"
1794,14783,11292,20237,520,0,0,637,1451,1128,600,133416,6,675,1,"F"
1795,14783,11292,20304,253,0,0,637,488,362,280,74960,6,631,1,"F"
1796,14783,11292,20304,1747,0,0,637,5438,4479,2250,600500,6,629,1,"F"
1797,14783,11292,20500,1171,0,0,637,2598,2123,1540,387420,6,631,1,"F"
1798,14792,10372,21652,6,0,0,919,144,132,8,1600,5,515,1,"L"
1799,14794,11109,20304,45,0,0,496,178,105,50,13500,6,629,1,"F"
1800,14794,11292,20304,2615,0,0,517,5847,4484,2950,786000,6,629,1,"F"
1801,14814,11292,20237,92,0,0,792,396,342,150,33354,6,675,1,"F"
1802,14814,11292,20304,1034,0,0,792,3823,3293,1300,344000,6,629,1,"F"
1803,14831,11109,19393,140,1348,0,943,162,141,143,34600,6,612,1,"F"
1804,14831,11292,19393,236,210,0,948,294,252,286,64400,6,619,1,"F"
1805,14831,11292,19393,3856,1103,0,948,3388,2931,4200,1041600,6,614,1,"F"
1806,14831,11292,19393,11541,24710,0,948,12352,10763,12584,3044800,6,612,1,"F"
1807,14831,11292,19977,613,0,0,948,717,621,640,170187,6,698,1,"F"
1808,14831,11292,19977,1929,12,0,948,2003,1725,2324,589824,6,614,1,"F"
1809,14831,11292,19977,2500,145,0,948,2472,2104,3019,772241,6,634,1,"F"
1810,14831,11292,19977,3602,91,0,948,3742,3218,3900,916944,6,694,1,"F"
1811,14831,11292,20304,3231,0,0,948,6976,5930,3496,699200,6,673,1,"F"
1812,14869,10372,20304,1004,0,0,292,1324,938,1449,372540,6,631,1,"F"
1813,14869,10372,21352,2,0,0,292,54,47,8,2000,6,684,1,"L"
1814,14869,11109,19805,133,0,0,411,87,71,160,39900,6,614,1,"F"
1815,14869,11109,20304,2470,0,0,411,5250,3772,2800,745500,6,629,1,"F"
1816,14869,11292,19393,516,8,0,391,339,237,572,128800,6,619,1,"F"
1817,14869,11292,19393,1002,1409,0,391,466,348,1050,260400,6,614,1,"F"
1818,14869,11292,19393,20414,57317,0,391,12106,9154,22594,5466800,6,612,1,"F"
1819,14869,11292,19790,52,0,0,391,84,53,72,49760,6,622,1,"L"
1820,14869,11292,19790,287,0,194,391,144,108,320,81740,6,614,1,"F"
1821,14869,11292,19790,4557,7710,1601,391,3091,2212,5016,1308948,6,698,1,"F"
1822,14869,11292,19790,5168,11066,1286,391,3023,2141,5906,1440725,6,694,1,"F"
1823,14869,11292,19790,5631,14660,1866,391,4712,3375,6267,1704300,6,608,1,"F"
1824,14869,11292,19917,0,14991,218,391,87,60,0,79755,6,622,2,"G"
1825,14869,11292,19917,0,66035,0,391,94,57,0,108025,6,691,2,"G"
1826,14869,11292,19917,0,171992,0,391,283,212,0,470180,6,626,2,"G"
1827,14869,11292,19977,1232,305,7313,391,668,474,1432,374573,6,634,1,"F"
1828,14869,11292,19977,2222,342,14959,391,1395,1034,2700,586479,6,694,1,"F"
1829,14869,11292,20304,201,0,0,391,348,235,279,73960,6,631,1,"F"
1830,14869,11292,20304,1912,0,0,391,4596,3053,2500,664500,6,629,1,"F"
1831,14869,11292,20304,3746,0,0,391,5026,3388,4408,1082880,6,638,1,"F"
1832,14869,11292,20304,5933,0,0,391,7503,5253,6460,1292000,6,673,1,"F"
1833,14869,11292,20436,3477,0,0,391,2151,1393,3750,750000,6,698,1,"F"
1834,14869,11292,20436,5338,0,0,391,2633,1842,5580,1126800,6,694,1,"F"
1835,14869,11292,20436,6107,0,0,391,2672,1701,6900,1380000,6,699,1,"F"
1836,14869,11292,20452,208,0,0,391,347,232,304,87212,6,673,1,"F"
1837,14869,11292,20452,4391,0,0,391,6650,4368,5180,1412808,6,677,1,"F"
1838,14869,11921,20304,3801,0,0,216,5406,3299,4300,1119000,6,629,1,"F"
1839,14877,11292,20358,94,0,0,383,617,526,114,27000,4,405,1,"F"
1840,14877,11292,20358,758,0,0,383,4991,4252,1380,299000,4,461,1,"F"
1841,14893,11292,19393,140,6,0,909,133,118,143,32200,6,619,1,"F"
1842,14893,11292,19393,3748,8631,0,909,3262,2825,4375,1085000,6,614,1,"F"
1843,14893,11292,19393,15625,36110,0,909,15589,13545,17160,4152000,6,612,1,"F"
1844,14893,11292,19977,1543,500,7881,909,1574,1327,1800,432929,6,694,1,"F"
1845,14893,11292,19977,2296,182,13668,909,2122,1791,2644,643870,6,614,1,"F"
1846,14893,11292,19977,2777,1068,1429,909,3344,2845,3200,890467,6,698,1,"F"
1847,14893,11292,19977,4744,0,40600,909,4110,3512,5549,1394238,6,634,1,"F"
1848,14893,11292,20304,68,0,0,909,141,118,70,18740,6,631,1,"F"
1849,14893,11292,20304,3307,0,0,909,7290,6141,3876,775200,6,673,1,"F"
1850,14908,11292,19393,18540,18667,0,846,18061,15598,20306,4913200,6,612,1,"F"
1851,14908,11292,19977,159,0,679,846,132,114,166,37980,6,614,1,"F"
1852,14908,11292,19977,4076,12,810,846,4599,3872,4480,1032355,6,698,1,"F"
1853,14908,11292,19977,11062,637,6051,846,10578,8668,11850,2690307,6,694,1,"F"
1854,14908,11292,20304,67,0,0,846,129,114,70,18740,6,631,1,"F"
1855,14908,11292,20436,567,0,0,846,557,434,600,120000,6,698,1,"F"
1856,14908,11292,20436,9464,0,0,846,7291,6116,10080,2053200,6,694,1,"F"
1857,15016,11292,19393,700,832,0,770,683,592,715,161000,6,619,1,"F"
1858,15016,11292,19393,6641,8682,0,770,5316,4588,7175,1779400,6,614,1,"F"
1859,15016,11292,19393,13754,25486,0,770,13160,11527,14443,3494600,6,612,1,"F"
1860,15016,11292,19977,125,24,260,770,148,111,128,28852,6,698,1,"F"
1861,15016,11292,19977,157,0,649,770,134,109,166,36271,6,614,1,"F"
1862,15016,11292,19977,2937,1033,12299,770,2884,2409,3150,714355,6,694,1,"F"
1863,15016,11292,20237,2129,0,0,770,6332,5405,2300,511428,6,675,1,"F"
1864,15016,11292,20304,486,0,0,770,1404,1176,500,135000,6,629,1,"F"
1865,15016,11292,20436,152,0,0,770,152,121,180,36000,6,694,1,"F"
1866,15016,11292,20436,3592,0,0,770,3528,2879,3750,750000,6,698,1,"F"
1867,15016,11292,20436,6556,0,0,770,4169,3368,6900,1380000,6,699,1,"F"
1868,15016,11292,20452,331,0,0,770,655,545,350,95460,6,677,1,"F"
1869,15016,11292,20500,3905,0,0,770,8358,6969,4340,1091820,6,631,1,"F"
1870,15016,11503,20354,38,0,0,889,143,124,50,10808,6,675,1,"L"
1871,15177,11292,20358,11,0,0,218,66,52,19,4500,4,405,1,"F"
1872,15304,11292,19393,4158,1784,0,1506,6491,5951,4290,1038000,6,612,1,"F"
1873,15304,11292,19393,10585,21268,0,1506,13603,12493,11025,2734200,6,614,1,"F"
1874,15304,11292,19977,243,1,1532,1506,422,381,256,69419,6,698,1,"F"
1875,15304,11292,19977,2747,916,21458,1506,4254,3700,2850,689028,6,694,1,"F"
1876,15304,11292,19977,3047,983,23360,1506,4006,3573,3222,806903,6,634,1,"F"
1877,15304,11292,19977,3323,371,2418,1506,4615,4185,3486,830193,6,614,1,"F"
1878,15304,11292,20436,4,0,0,1506,210,188,180,37200,6,694,1,"F"
1879,15304,11292,20436,4031,0,0,1506,6733,5890,4500,900000,6,698,1,"F"
1880,15370,11292,19393,928,76,0,541,696,581,1001,225400,6,619,1,"F"
1881,15370,11292,19393,6899,4387,0,541,5024,4177,7436,1799200,6,612,1,"F"
1882,15370,11292,19977,123,23,0,541,99,86,166,28356,6,614,1,"F"
1883,15370,11292,19977,844,1,0,541,653,535,1050,254324,6,694,1,"F"
1884,15370,11292,19977,2594,377,0,541,2309,1896,3072,779974,6,698,1,"F"
1885,15370,11292,20237,422,0,0,541,1056,852,500,111180,6,675,1,"F"
1886,15370,11292,20304,382,0,0,541,602,482,420,112440,6,631,1,"F"
1887,15370,11292,20304,1061,0,0,541,2797,2170,1200,320500,6,629,1,"F"
1888,15370,11292,20452,52,0,0,541,100,80,76,21803,6,673,1,"F"
1889,15370,11292,20452,1365,0,0,541,2362,1908,1610,439116,6,677,1,"F"
1890,15370,11292,20500,1059,0,0,541,1722,1361,1190,299370,6,631,1,"F"
1891,15370,11292,21161,20,0,0,541,92,82,179,75830,6,617,1,"L"
1892,15376,11292,19393,551,82,0,639,426,360,572,128800,6,619,1,"F"
1893,15376,11292,19393,3476,4522,0,639,2294,1953,4025,998200,6,614,1,"F"
1894,15376,11292,19393,4278,3555,0,639,3470,2857,4719,1141800,6,612,1,"F"
1895,15376,11292,19977,228,7,0,639,208,172,300,59414,6,694,1,"F"
1896,15376,11292,19977,619,27,0,639,551,476,640,170921,6,698,1,"F"
1897,15376,11292,20237,139,0,0,639,341,280,150,33354,6,675,1,"F"
1898,15376,11292,20304,375,0,0,639,671,544,420,112440,6,631,1,"F"
1899,15376,11292,20304,1613,0,0,639,4141,3246,1700,452000,6,629,1,"F"
1900,15376,11292,20304,2804,0,0,639,4713,3713,3040,608000,6,673,1,"F"
1901,15412,11292,20237,1009,0,0,1162,4108,3721,1100,244596,6,675,1,"F"
1902,15412,11292,20436,140,0,0,1162,172,159,180,36000,6,694,1,"F"
1903,15412,11292,20436,2302,0,0,1162,3071,2622,2400,480000,6,698,1,"F"
1904,15412,11292,20500,450,0,0,1162,1227,1116,490,123270,6,631,1,"F"
1905,15582,11292,21599,356,0,0,259,3657,2947,408,102000,4,458,1,"F"
1906,15919,11292,20237,569,0,0,616,1679,1389,750,166770,6,675,1,"F"
1907,15919,11292,20304,108,0,0,616,223,178,140,37480,6,631,1,"F"
1908,15919,11292,20304,1418,0,0,616,4208,3403,1800,475500,6,629,1,"F"
1909,15919,11292,20452,130,0,0,616,335,272,210,57276,6,677,1,"F"
