"path_data_id","airline_id","passengers","freight","mail","air_time","seats","payload","class","path_id","ramp_distance_id","aircraft_type_id","aircraft_config_id"
1733,19977,128,117,395,107,150,36768,"F",298,124,694,1
1734,19977,3690,1894,13457,2358,3938,1005021,"F",298,2840,634,1
1735,19977,3716,444,2777,3062,4410,1049430,"F",298,3566,614,1
1736,20304,65,0,0,107,76,15200,"F",298,136,673,1
1737,20304,1264,0,0,2186,1330,354820,"F",298,2619,631,1
1738,20436,299,0,0,215,360,73200,"F",298,257,694,1
1739,20436,3981,0,0,3121,4200,840000,"F",298,3960,698,1
1740,20452,192,0,0,330,210,57276,"F",298,409,677,1
1741,20500,761,0,0,1440,840,211320,"F",298,1709,631,1
1742,19977,109,0,0,119,150,35694,"F",188,141,694,1
1743,19977,2037,31,0,2517,2816,641670,"F",188,2991,698,1
1744,20304,248,0,0,774,300,77500,"F",188,928,629,1
1745,20304,1889,0,0,3814,2356,471200,"F",188,4532,673,1
1746,20304,996,0,0,2957,1150,303500,"F",64,3623,629,1
1747,19393,1329,2418,0,1450,1430,346000,"F",45,1610,612,1
1748,19393,2760,10538,0,3315,4025,998200,"F",45,3697,614,1
1749,19917,0,297183,13732,1259,0,746460,"G",45,1422,622,2
1750,19917,0,579794,3949,978,0,1190777,"G",45,1132,740,2
1751,19917,0,2547707,24458,4967,0,3860657,"G",45,5626,691,2
1752,19917,0,2592196,27897,4330,0,4053241,"G",45,4935,626,2
1753,20237,1343,0,0,4641,1550,344658,"F",45,5268,675,1
1754,20452,67,0,0,153,76,21803,"F",45,177,673,1
1755,20452,1547,0,0,3618,1679,458208,"F",45,4219,677,1
1756,20500,199,0,0,449,210,52830,"F",45,517,631,1
1757,19687,1024,0,0,1865,1140,271500,"F",78,2358,673,1
1758,19930,156,0,0,148,178,41080,"F",78,180,634,1
1759,20304,1053,0,0,2121,1140,228000,"F",78,2578,673,1
1760,19393,256,43,0,260,286,64400,"F",293,323,619,1
1761,19393,5983,23466,0,5265,7350,1822800,"F",293,6279,614,1
1762,19393,12588,30015,0,12032,13585,3287000,"F",293,14537,612,1
1763,19790,4378,1512,168,5475,4728,1285700,"F",293,6821,608,1
1764,19930,4029,1856,0,4405,4340,1220100,"F",293,5355,612,1
1765,19930,4472,3374,0,3962,5088,1279360,"F",293,4860,614,1
1766,19930,4770,14054,0,3650,5195,1186121,"F",293,4477,634,1
1767,19930,12319,45174,0,9909,14122,3748820,"F",293,12031,888,1
1768,19977,605,50,301,634,640,165519,"F",293,755,698,1
1769,19977,2427,437,8373,2000,2656,606415,"F",293,2417,614,1
1770,19977,4659,1139,6242,3799,5358,1222413,"F",293,4553,634,1
1771,19977,13073,3662,40851,11689,13950,3168402,"F",293,14279,694,1
1772,20304,7063,0,0,13301,7600,1520000,"F",293,16347,673,1
1773,20436,1853,0,0,1642,1950,390000,"F",293,2058,698,1
1774,20436,2934,0,0,2142,3060,614400,"F",293,2668,694,1
1775,20436,6262,0,0,3723,6900,1380000,"F",293,4603,699,1
1776,20304,1102,0,0,2410,1610,428540,"F",425,3002,631,1
1777,20436,905,0,0,933,1200,240000,"F",220,1137,698,1
1778,19393,885,1786,0,717,1050,260400,"F",417,887,614,1
1779,19393,1366,5484,0,1225,1430,322000,"F",417,1475,619,1
1780,19393,16528,36751,0,14744,17732,4290400,"F",417,17821,612,1
1781,19790,61,0,0,229,144,99520,"L",417,280,622,1
1782,19805,150,0,460,140,187,51700,"F",417,159,699,1
1783,19977,129,508,430,122,169,48920,"F",417,149,622,1
1784,19977,385,8694,0,215,732,290384,"F",417,272,637,1
1785,19977,4290,6000,12898,4479,4864,1342729,"F",417,5541,698,1
1786,19977,4400,196833,858,2117,4788,2244789,"F",417,2857,889,1
1787,19977,6738,129167,24,2606,8277,2290381,"F",417,3378,627,1
1788,19977,9050,10734,21223,8327,10500,2509842,"F",417,10235,694,1
1789,19977,12784,18223,18816,9493,14487,3585830,"F",417,11779,634,1
1790,19977,15815,31358,33174,13709,18992,4840470,"F",417,17179,614,1
1791,20436,10251,0,0,7191,10800,2168400,"F",417,9190,694,1
1792,21171,119,0,0,121,119,37822,"F",417,162,698,1
1793,21171,11057,0,0,9940,12441,3123876,"F",417,12038,694,1
1794,20237,520,0,0,1128,600,133416,"F",167,1451,675,1
1795,20304,253,0,0,362,280,74960,"F",167,488,631,1
1796,20304,1747,0,0,4479,2250,600500,"F",167,5438,629,1
1797,20500,1171,0,0,2123,1540,387420,"F",167,2598,631,1
1798,21652,6,0,0,132,8,1600,"L",72,144,515,1
1799,20304,45,0,0,105,50,13500,"F",104,178,629,1
1800,20304,2615,0,0,4484,2950,786000,"F",416,5847,629,1
1801,20237,92,0,0,342,150,33354,"F",439,396,675,1
1802,20304,1034,0,0,3293,1300,344000,"F",439,3823,629,1
1803,19393,140,1348,0,141,143,34600,"F",289,162,612,1
1804,19393,236,210,0,252,286,64400,"F",257,294,619,1
1805,19393,3856,1103,0,2931,4200,1041600,"F",257,3388,614,1
1806,19393,11541,24710,0,10763,12584,3044800,"F",257,12352,612,1
1807,19977,613,0,0,621,640,170187,"F",257,717,698,1
1808,19977,1929,12,0,1725,2324,589824,"F",257,2003,614,1
1809,19977,2500,145,0,2104,3019,772241,"F",257,2472,634,1
1810,19977,3602,91,0,3218,3900,916944,"F",257,3742,694,1
1811,20304,3231,0,0,5930,3496,699200,"F",257,6976,673,1
1812,20304,1004,0,0,938,1449,372540,"F",371,1324,631,1
1813,21352,2,0,0,47,8,2000,"L",371,54,684,1
1814,19805,133,0,0,71,160,39900,"F",272,87,614,1
1815,20304,2470,0,0,3772,2800,745500,"F",272,5250,629,1
1816,19393,516,8,0,237,572,128800,"F",177,339,619,1
1817,19393,1002,1409,0,348,1050,260400,"F",177,466,614,1
1818,19393,20414,57317,0,9154,22594,5466800,"F",177,12106,612,1
1819,19790,52,0,0,53,72,49760,"L",177,84,622,1
1820,19790,287,0,194,108,320,81740,"F",177,144,614,1
1821,19790,4557,7710,1601,2212,5016,1308948,"F",177,3091,698,1
1822,19790,5168,11066,1286,2141,5906,1440725,"F",177,3023,694,1
1823,19790,5631,14660,1866,3375,6267,1704300,"F",177,4712,608,1
1824,19917,0,14991,218,60,0,79755,"G",177,87,622,2
1825,19917,0,66035,0,57,0,108025,"G",177,94,691,2
1826,19917,0,171992,0,212,0,470180,"G",177,283,626,2
1827,19977,1232,305,7313,474,1432,374573,"F",177,668,634,1
1828,19977,2222,342,14959,1034,2700,586479,"F",177,1395,694,1
1829,20304,201,0,0,235,279,73960,"F",177,348,631,1
1830,20304,1912,0,0,3053,2500,664500,"F",177,4596,629,1
1831,20304,3746,0,0,3388,4408,1082880,"F",177,5026,638,1
1832,20304,5933,0,0,5253,6460,1292000,"F",177,7503,673,1
1833,20436,3477,0,0,1393,3750,750000,"F",177,2151,698,1
1834,20436,5338,0,0,1842,5580,1126800,"F",177,2633,694,1
1835,20436,6107,0,0,1701,6900,1380000,"F",177,2672,699,1
1836,20452,208,0,0,232,304,87212,"F",177,347,673,1
1837,20452,4391,0,0,4368,5180,1412808,"F",177,6650,677,1
1838,20304,3801,0,0,3299,4300,1119000,"F",306,5406,629,1
1839,20358,94,0,0,526,114,27000,"F",100,617,405,1
1840,20358,758,0,0,4252,1380,299000,"F",100,4991,461,1
1841,19393,140,6,0,118,143,32200,"F",436,133,619,1
1842,19393,3748,8631,0,2825,4375,1085000,"F",436,3262,614,1
1843,19393,15625,36110,0,13545,17160,4152000,"F",436,15589,612,1
1844,19977,1543,500,7881,1327,1800,432929,"F",436,1574,694,1
1845,19977,2296,182,13668,1791,2644,643870,"F",436,2122,614,1
1846,19977,2777,1068,1429,2845,3200,890467,"F",436,3344,698,1
1847,19977,4744,0,40600,3512,5549,1394238,"F",436,4110,634,1
1848,20304,68,0,0,118,70,18740,"F",436,141,631,1
1849,20304,3307,0,0,6141,3876,775200,"F",436,7290,673,1
1850,19393,18540,18667,0,15598,20306,4913200,"F",180,18061,612,1
1851,19977,159,0,679,114,166,37980,"F",180,132,614,1
1852,19977,4076,12,810,3872,4480,1032355,"F",180,4599,698,1
1853,19977,11062,637,6051,8668,11850,2690307,"F",180,10578,694,1
1854,20304,67,0,0,114,70,18740,"F",180,129,631,1
1855,20436,567,0,0,434,600,120000,"F",180,557,698,1
1856,20436,9464,0,0,6116,10080,2053200,"F",180,7291,694,1
1857,19393,700,832,0,592,715,161000,"F",232,683,619,1
1858,19393,6641,8682,0,4588,7175,1779400,"F",232,5316,614,1
1859,19393,13754,25486,0,11527,14443,3494600,"F",232,13160,612,1
1860,19977,125,24,260,111,128,28852,"F",232,148,698,1
1861,19977,157,0,649,109,166,36271,"F",232,134,614,1
1862,19977,2937,1033,12299,2409,3150,714355,"F",232,2884,694,1
1863,20237,2129,0,0,5405,2300,511428,"F",232,6332,675,1
1864,20304,486,0,0,1176,500,135000,"F",232,1404,629,1
1865,20436,152,0,0,121,180,36000,"F",232,152,694,1
1866,20436,3592,0,0,2879,3750,750000,"F",232,3528,698,1
1867,20436,6556,0,0,3368,6900,1380000,"F",232,4169,699,1
1868,20452,331,0,0,545,350,95460,"F",232,655,677,1
1869,20500,3905,0,0,6969,4340,1091820,"F",232,8358,631,1
1870,20354,38,0,0,124,50,10808,"L",357,143,675,1
1871,20358,11,0,0,52,19,4500,"F",83,66,405,1
1872,19393,4158,1784,0,5951,4290,1038000,"F",112,6491,612,1
1873,19393,10585,21268,0,12493,11025,2734200,"F",112,13603,614,1
1874,19977,243,1,1532,381,256,69419,"F",112,422,698,1
1875,19977,2747,916,21458,3700,2850,689028,"F",112,4254,694,1
1,21599,114,0,0,1207,208,41600,"F",335,1458,479,1
2,19393,336,884,0,179,429,96600,"F",300,236,619,1
3,19393,660,1861,0,209,700,173600,"F",300,265,614,1
4,19393,10387,9139,0,4293,11297,2733400,"F",300,5485,612,1
5,19977,140,1,0,48,150,32640,"F",300,66,694,1
6,19977,2081,217,0,786,2490,537403,"F",300,1074,614,1
7,19977,2893,546,0,994,3222,773884,"F",300,1334,634,1
8,20237,1561,0,0,2001,1750,389130,"F",300,2701,675,1
9,20304,166,0,0,167,210,56220,"F",300,218,631,1
10,20304,807,0,0,1001,1292,258400,"F",300,1398,673,1
11,20304,1064,0,0,1348,1150,307000,"F",300,2084,629,1
12,20452,203,0,0,169,228,65409,"F",300,246,673,1
13,20452,1220,0,0,1073,1330,362748,"F",300,1506,677,1
14,20500,210,0,0,229,280,70440,"F",300,294,631,1
15,20107,0,35960,0,1329,0,77000,"G",148,1532,416,2
16,20263,0,35966,0,1329,0,74800,"G",148,1532,416,2
17,20107,0,738980,0,1614,0,1193619,"G",448,2010,622,2
18,21599,348,0,0,2516,392,78400,"F",299,2986,479,1
19,19393,465,0,0,679,525,130200,"F",243,726,614,1
20,19393,3488,2312,0,6022,3861,934200,"F",243,6471,612,1
21,21599,93,0,0,1194,208,41600,"F",438,1412,479,1
22,21599,530,0,0,4024,624,124800,"F",85,4958,479,1
23,20237,2218,0,0,3045,2650,589254,"F",345,4057,675,1
24,20304,143,0,0,168,150,40500,"F",345,215,629,1
25,19977,5427,52536,3227,14069,8288,2044645,"F",308,15042,614,1
26,21652,1,0,0,132,8,1600,"L",142,144,515,1
27,20225,5,0,0,13,30,7600,"F",426,32,456,1
1876,19977,3047,983,23360,3573,3222,806903,"F",112,4006,634,1
1877,19977,3323,371,2418,4185,3486,830193,"F",112,4615,614,1
1878,20436,4,0,0,188,180,37200,"F",112,210,694,1
1879,20436,4031,0,0,5890,4500,900000,"F",112,6733,698,1
1880,19393,928,76,0,581,1001,225400,"F",69,696,619,1
1881,19393,6899,4387,0,4177,7436,1799200,"F",69,5024,612,1
1882,19977,123,23,0,86,166,28356,"F",69,99,614,1
1883,19977,844,1,0,535,1050,254324,"F",69,653,694,1
1884,19977,2594,377,0,1896,3072,779974,"F",69,2309,698,1
1885,20237,422,0,0,852,500,111180,"F",69,1056,675,1
1886,20304,382,0,0,482,420,112440,"F",69,602,631,1
1887,20304,1061,0,0,2170,1200,320500,"F",69,2797,629,1
1888,20452,52,0,0,80,76,21803,"F",69,100,673,1
1889,20452,1365,0,0,1908,1610,439116,"F",69,2362,677,1
1890,20500,1059,0,0,1361,1190,299370,"F",69,1722,631,1
1891,21161,20,0,0,82,179,75830,"L",69,92,617,1
1892,19393,551,82,0,360,572,128800,"F",191,426,619,1
1893,19393,3476,4522,0,1953,4025,998200,"F",191,2294,614,1
1894,19393,4278,3555,0,2857,4719,1141800,"F",191,3470,612,1
1895,19977,228,7,0,172,300,59414,"F",191,208,694,1
1896,19977,619,27,0,476,640,170921,"F",191,551,698,1
1897,20237,139,0,0,280,150,33354,"F",191,341,675,1
1898,20304,375,0,0,544,420,112440,"F",191,671,631,1
1899,20304,1613,0,0,3246,1700,452000,"F",191,4141,629,1
1900,20304,2804,0,0,3713,3040,608000,"F",191,4713,673,1
1901,20237,1009,0,0,3721,1100,244596,"F",221,4108,675,1
1902,20436,140,0,0,159,180,36000,"F",221,172,694,1
1903,20436,2302,0,0,2622,2400,480000,"F",221,3071,698,1
1904,20500,450,0,0,1116,490,123270,"F",221,1227,631,1
1905,21599,356,0,0,2947,408,102000,"F",396,3657,458,1
1906,20237,569,0,0,1389,750,166770,"F",198,1679,675,1
1907,20304,108,0,0,178,140,37480,"F",198,223,631,1
1908,20304,1418,0,0,3403,1800,475500,"F",198,4208,629,1
1909,20452,130,0,0,272,210,57276,"F",198,335,677,1
